"league_gender","season_id","match_id","team_name","shirt_number","player_name","vote","pt_tot","pt_bp","pt_profloss","serv_tot","serv_err","serv_pt","rec_tot","rec_err","rec_pos","rec_per","att_tot","att_err","att_blo","att_pt","att_per","blo_pt"
"Women","1718",2002,"Allianz.MTV.1",12,"van Daelen Deborah ",6,8,4,3,16,NA,1,NA,NA,NA,NA,27,3,2,5,19,2
"Women","1718",2002,"Allianz.MTV.1",14,"Potts Jenna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2002,"Allianz.MTV.1",16,"Mlejnkova Michaela ",5,12,6,NA,16,1,1,27,3,41,15,40,3,5,11,28,NA
"Women","1718",2003,"VC.Wiesbaden.1",4,"Großer Tanja ",5,6,2,1,10,2,1,4,NA,50,25,18,NA,3,5,28,NA
"Women","1718",2003,"VC.Wiesbaden.1",6,"Hetmann Selma",NA,1,NA,1,2,NA,NA,2,NA,100,NA,2,NA,NA,1,50,NA
"Women","1718",2003,"VC.Wiesbaden.1",7,"Mach Annalena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2003,"VC.Wiesbaden.1",8,"Drewniok Kimberly ",6,13,8,12,13,NA,3,1,NA,100,NA,18,1,NA,9,50,1
"Women","1718",2003,"VC.Wiesbaden.1",9,"Grozer Dora",5,4,2,-1,3,1,NA,9,NA,22,22,12,2,2,4,33,NA
"Women","1718",2003,"VC.Wiesbaden.1",10,"Kemmsies Irina ",6,6,3,5,10,1,NA,NA,NA,NA,NA,4,NA,NA,4,100,2
"Women","1718",2003,"VC.Wiesbaden.1",11,"Košova Simona ",6,3,1,2,8,NA,NA,NA,NA,NA,NA,6,NA,1,3,50,NA
"Women","1718",2003,"VC.Wiesbaden.1",12,"Fuchs Sina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2003,"VC.Wiesbaden.1",13,"Bednarova Karolina ",6,11,6,5,16,NA,NA,19,3,32,32,15,3,NA,8,53,3
"Women","1718",2003,"VC.Wiesbaden.1",14,"Mertens Lia-Tabea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2003,"VC.Wiesbaden.1",15,"Keddy Jennifer ",7,12,8,11,13,1,3,NA,NA,NA,NA,7,NA,NA,5,71,4
"Women","1718",2003,"VC.Wiesbaden.1",18,"Stock Lisa",NA,NA,NA,NA,NA,NA,NA,14,NA,71,57,NA,NA,NA,NA,NA,NA
"Women","1718",2004,"USC.Münster.1",1,"Thomsen Lisa",NA,NA,NA,NA,NA,NA,NA,4,NA,50,50,NA,NA,NA,NA,NA,NA
"Women","1718",2004,"USC.Münster.1",2,"Hindriksen Mareike ",7,5,4,5,14,NA,1,1,NA,100,100,3,NA,NA,1,33,3
"Women","1718",2004,"USC.Münster.1",3,"Keller Luisa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2004,"USC.Münster.1",4,"Lohuis Juliët ",6,7,4,4,20,2,2,NA,NA,NA,NA,9,NA,1,5,56,NA
"Women","1718",2004,"USC.Münster.1",6,"Laakkonen Roosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2004,"USC.Münster.1",7,"Vanjak Ivana ",6,16,11,13,9,1,1,25,1,44,44,30,NA,1,13,43,2
"Women","1718",2004,"USC.Münster.1",8,"Alsmeier Lina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2004,"USC.Münster.1",9,"Langgemach Juliane ",6,11,8,10,5,NA,1,NA,NA,NA,NA,10,NA,1,6,60,4
"Women","1718",2004,"USC.Münster.1",13,"Kylmäaho Katja",NA,2,2,2,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2004,"USC.Münster.1",14,"Vedder Lena ",6,9,5,6,6,2,NA,2,NA,NA,NA,18,NA,1,9,50,NA
"Women","1718",2004,"USC.Münster.1",15,"Hoenhorst Chiara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2004,"USC.Münster.1",17,"Bathen Ines ",5,9,2,3,16,1,NA,7,NA,43,29,28,4,1,9,32,NA
"Women","1718",2005,"Rote.Raben.V.",1,"Agbortabi Vanessa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2005,"Rote.Raben.V.",3,"Segovia elles Dayana",6,16,6,8,12,1,1,NA,NA,NA,NA,28,4,3,13,46,2
"Women","1718",2005,"Rote.Raben.V.",5,"Künzler Laura",5,14,7,1,18,2,3,17,NA,65,12,33,9,2,11,33,NA
"Women","1718",2005,"Rote.Raben.V.",6,"Bertalanitsch Michaela",NA,NA,NA,-6,NA,NA,NA,33,6,55,15,NA,NA,NA,NA,NA,NA
"Women","1718",2005,"Rote.Raben.V.",8,"van de Vyver Ilka",6,4,1,3,14,1,NA,1,NA,NA,NA,5,NA,NA,4,80,NA
"Women","1718",2005,"Rote.Raben.V.",9,"Wagendorp Marlies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2005,"Rote.Raben.V.",11,"Zdovc Anja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2005,"Rote.Raben.V.",12,"Sagardia Clarisa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2005,"Rote.Raben.V.",14,"Stigrot Lena",5,13,4,NA,19,1,1,31,3,52,19,36,4,5,11,31,1
"Women","1718",2005,"Rote.Raben.V.",15,"Pettke Jennifer",6,11,4,7,11,2,2,NA,NA,NA,NA,14,2,NA,7,50,2
"Women","1718",2005,"Rote.Raben.V.",16,"Heimrich Mira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2005,"Rote.Raben.V.",18,"Schwertmann Leonie",6,10,6,7,14,1,1,NA,NA,NA,NA,9,2,NA,5,56,4
"Women","1718",2006,"Schwarz.Weiß.Erfurt.1",1,"Nichol Bailey Marie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2006,"Schwarz.Weiß.Erfurt.1",2,"Thater Emily Grace ",5,9,3,5,15,3,1,1,NA,100,100,16,NA,1,6,38,2
"Women","1718",2006,"Schwarz.Weiß.Erfurt.1",5,"Brabetz Friederike",5,4,3,-6,7,2,1,30,4,33,17,15,2,2,2,13,1
"Women","1718",2006,"Schwarz.Weiß.Erfurt.1",6,"Gadelha de Souza W. ",NA,8,4,6,18,2,1,NA,NA,NA,NA,9,NA,NA,5,56,2
"Women","1718",2006,"Schwarz.Weiß.Erfurt.1",7,"Mercado Chavez Erika ",5,22,8,12,15,3,2,3,1,NA,NA,42,3,3,18,43,2
"Women","1718",2006,"Schwarz.Weiß.Erfurt.1",8,"Grätz Annalena ",5,14,4,1,14,1,NA,21,1,33,10,43,6,5,13,30,1
"Women","1718",2006,"Schwarz.Weiß.Erfurt.1",10,"Saita An",NA,NA,NA,-4,NA,NA,NA,19,4,53,26,NA,NA,NA,NA,NA,NA
"Women","1718",2006,"Schwarz.Weiß.Erfurt.1",11,"Wessely Michaela ",6,3,2,1,9,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3
"Women","1718",2006,"Schwarz.Weiß.Erfurt.1",13,"Dinic Ivana ",5,3,1,-1,9,1,1,15,3,27,7,12,NA,NA,1,8,1
"Women","1718",2006,"Schwarz.Weiß.Erfurt.1",14,"McCoy Evyn Kaelee",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2006,"Schwarz.Weiß.Erfurt.1",15,"Piest Madleen",NA,1,NA,-1,2,NA,NA,3,NA,33,NA,4,2,NA,1,25,NA
"Women","1718",2007,"VfB.Suhl.LOTTO.T.",3,"Patockova Tereza",NA,13,4,3,17,2,2,NA,NA,NA,NA,29,5,3,9,31,2
"Women","1718",2007,"VfB.Suhl.LOTTO.T.",4,"Mariani Ashley Nichole",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2007,"VfB.Suhl.LOTTO.T.",7,"Plum Lauren",NA,3,3,-4,13,4,1,NA,NA,NA,NA,9,1,2,2,22,NA
"Women","1718",2007,"VfB.Suhl.LOTTO.T.",8,"Malloy Alexandra L.",NA,8,3,-3,10,2,2,48,3,23,8,25,2,4,6,24,NA
"Women","1718",2007,"VfB.Suhl.LOTTO.T.",10,"Osadchuk Katarina",NA,7,2,4,10,2,NA,NA,NA,NA,NA,14,1,NA,7,50,NA
"Women","1718",2007,"VfB.Suhl.LOTTO.T.",12,"Konieczna Klaudia",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2007,"VfB.Suhl.LOTTO.T.",13,"Lauerova Miloslava",NA,NA,NA,-2,NA,NA,NA,18,2,44,11,NA,NA,NA,NA,NA,NA
"Women","1718",2007,"VfB.Suhl.LOTTO.T.",14,"Bryda Katarzyna",NA,9,3,5,12,NA,NA,25,1,44,32,23,2,1,8,35,1
"Women","1718",2007,"VfB.Suhl.LOTTO.T.",18,"DeGeest Krista Marie",NA,13,5,5,11,4,1,NA,NA,NA,NA,16,NA,4,7,44,5
"Women","1718",2008,"Ladies.in.Black.A.",1,"Knip Kirsten",NA,NA,NA,NA,NA,NA,NA,5,NA,40,40,NA,NA,NA,NA,NA,NA
"Women","1718",2008,"Ladies.in.Black.A.",2,"Dowd Lindsay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2008,"Ladies.in.Black.A.",4,"Kalinovskaya-Guengo",NA,2,1,2,5,NA,1,NA,NA,NA,NA,3,NA,NA,1,33,NA
"Women","1718",2008,"Ladies.in.Black.A.",5,"Polder Tessa",6,6,1,2,7,2,NA,1,NA,100,NA,10,2,NA,5,50,1
"Women","1718",2008,"Ladies.in.Black.A.",6,"Neuhaus Frauke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2008,"Ladies.in.Black.A.",8,"Stoeten Jeanine",6,11,4,9,14,NA,1,NA,NA,NA,NA,13,2,NA,8,62,2
"Women","1718",2008,"Ladies.in.Black.A.",9,"Piśla Karolina",NA,NA,NA,-1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2008,"Ladies.in.Black.A.",10,"Oude Luttikhuis N.",6,19,12,9,8,2,NA,28,2,36,14,34,4,2,17,50,2
"Women","1718",2008,"Ladies.in.Black.A.",11,"Šunjić Jelena",6,14,9,14,19,NA,3,NA,NA,NA,NA,22,NA,NA,11,50,NA
"Women","1718",2008,"Ladies.in.Black.A.",12,"Bongaerts Britt",6,8,4,5,21,3,3,NA,NA,NA,NA,3,NA,NA,3,100,2
"Women","1718",2008,"Ladies.in.Black.A.",13,"Adams Mckenzie",6,12,2,2,17,3,NA,37,5,59,46,21,NA,2,11,52,1
"Women","1718",2009,"SSC.Palmberg.S..1",1,"Szakmáry Greta ",NA,6,3,2,8,NA,NA,16,2,31,25,16,1,1,5,31,1
"Women","1718",2009,"SSC.Palmberg.S..1",2,"Bettendorf Martenne",NA,2,NA,1,1,1,NA,NA,NA,NA,NA,2,NA,NA,2,100,NA
"Women","1718",2009,"SSC.Palmberg.S..1",3,"Lippmann Louisa ",NA,11,4,6,6,1,NA,NA,NA,NA,NA,28,2,2,10,36,1
"Women","1718",2009,"SSC.Palmberg.S..1",5,"Krause Sabrina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2009,"SSC.Palmberg.S..1",6,"Geerties Jennifer ",NA,12,9,7,20,2,2,4,1,50,25,26,1,1,9,35,1
"Women","1718",2009,"SSC.Palmberg.S..1",7,"Carocci Luna Veronica",NA,NA,NA,-3,NA,NA,NA,21,3,38,19,NA,NA,NA,NA,NA,NA
"Women","1718",2009,"SSC.Palmberg.S..1",8,"Alanko Kaisa",NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2009,"SSC.Palmberg.S..1",10,"Hanke Denise ",NA,4,3,2,9,1,1,NA,NA,NA,NA,4,1,NA,1,25,2
"Women","1718",2009,"SSC.Palmberg.S..1",11,"Dumancic Beta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2009,"SSC.Palmberg.S..1",12,"Barfield Lauren ",NA,5,3,2,9,3,NA,NA,NA,NA,NA,9,NA,NA,3,33,2
"Women","1718",2009,"SSC.Palmberg.S..1",14,"Lohmann Elisa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2009,"SSC.Palmberg.S..1",15,"Oluic Jelena",NA,1,NA,-1,2,NA,NA,5,1,60,NA,3,1,NA,1,33,NA
"Women","1718",2009,"SSC.Palmberg.S..1",16,"Schölzel Marie ",NA,9,4,8,14,1,2,NA,NA,NA,NA,5,NA,NA,4,80,3
"Women","1718",2010,"Dresdner.SC",1,"Wezorke Barbara R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2010,"Dresdner.SC",2,"Apitz Mareen",7,2,2,NA,11,1,2,NA,NA,NA,NA,2,NA,1,NA,NA,NA
"Women","1718",2010,"Dresdner.SC",6,"Petter Michelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2010,"Dresdner.SC",7,"Strumilo Dominika",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2010,"Dresdner.SC",9,"Schoot Myrthe Matilde",NA,NA,NA,NA,NA,NA,NA,9,NA,33,11,NA,NA,NA,NA,NA,NA
"Women","1718",2010,"Dresdner.SC",10,"Bugg Madison",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2010,"Dresdner.SC",11,"Maase Rica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2010,"Dresdner.SC",12,"Korhonen Piia",6,22,14,17,11,1,2,NA,NA,NA,NA,38,3,1,19,50,1
"Women","1718",2010,"Dresdner.SC",13,"Hodanová Eva",5,7,4,4,12,1,1,22,NA,36,5,19,2,NA,4,21,2
"Women","1718",2010,"Dresdner.SC",15,"Mrdak Ivana",6,9,3,9,7,NA,NA,3,NA,67,67,12,NA,NA,8,67,1
"Women","1718",2010,"Dresdner.SC",16,"Schwabe Katharina",5,11,8,5,23,3,4,13,NA,38,31,15,2,1,6,40,1
"Women","1718",2010,"Dresdner.SC",18,"Planinšec Saša",7,8,NA,7,9,1,NA,NA,NA,NA,NA,11,NA,NA,8,73,NA
"Women","1718",2011,"SC.Potsdam",1,"Drpa Marta",5,8,1,1,8,2,NA,NA,NA,NA,NA,35,5,NA,8,23,NA
"Women","1718",2011,"SC.Potsdam",3,"Wilczek Natalie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2011,"SC.Potsdam",5,"Svobodnikova Ivona",6,12,7,11,10,NA,2,NA,NA,NA,NA,12,NA,1,5,42,5
"Women","1718",2011,"SC.Potsdam",6,"Knauf Ann-Marie",NA,NA,NA,-1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2011,"SC.Potsdam",7,"Weske Emilia",6,3,1,-1,5,2,NA,1,NA,100,100,6,1,1,2,33,1
"Women","1718",2011,"SC.Potsdam",8,"Stautz Antonia",NA,1,1,-1,3,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2011,"SC.Potsdam",9,"Gründing Lisa",5,6,2,4,22,2,1,NA,NA,NA,NA,13,NA,NA,4,31,1
"Women","1718",2011,"SC.Potsdam",10,"Hölzig Annegret",7,12,7,10,6,NA,3,3,NA,33,NA,17,2,NA,8,47,1
"Women","1718",2011,"SC.Potsdam",11,"Dreblow Sophie",NA,NA,NA,-7,NA,NA,NA,41,7,37,29,NA,NA,NA,NA,NA,NA
"Women","1718",2011,"SC.Potsdam",14,"Imoudu Denise",6,2,2,2,8,NA,NA,1,NA,NA,NA,2,NA,NA,1,50,1
"Women","1718",2011,"SC.Potsdam",15,"Kecman Ljubica",5,7,4,3,7,1,NA,6,NA,33,33,17,2,1,6,35,1
"Women","1718",2011,"SC.Potsdam",18,"Cikiriz Natasa",5,7,5,-1,7,3,NA,22,1,18,14,23,3,1,5,22,2
"Women","1718",2012,"Allianz.MTV.1",2,"StutSttgolaterntborgFemke ",6,6,5,5,9,1,4,NA,NA,NA,NA,1,NA,NA,1,100,1
"Women","1718",2012,"Allianz.MTV.1",3,"Tomazela Pissinato M. ",7,8,4,5,9,2,1,NA,NA,NA,NA,6,NA,1,5,83,2
"Women","1718",2012,"Allianz.MTV.1",5,"McCage Mallory Grace ",6,7,3,6,5,1,NA,NA,NA,NA,NA,10,NA,NA,6,60,1
"Women","1718",2012,"Allianz.MTV.1",6,"Cesar Annie",NA,NA,NA,-1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2012,"Allianz.MTV.1",7,"Sandor Renata ",6,11,6,10,16,NA,1,15,1,27,7,13,NA,NA,7,54,3
"Women","1718",2012,"Allianz.MTV.1",8,"Schaefer Julia",NA,1,1,-1,3,1,1,NA,NA,NA,NA,4,1,NA,NA,NA,NA
"Women","1718",2012,"Allianz.MTV.1",9,"Daalderop Nika ",5,5,4,-2,12,2,1,14,2,29,7,13,2,1,4,31,NA
"Women","1718",2012,"Allianz.MTV.1",10,"Kästner Pia",7,1,1,NA,4,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,1
"Women","1718",2012,"Allianz.MTV.1",11,"Pusic Teodora",NA,NA,NA,NA,NA,NA,NA,13,NA,46,15,NA,NA,NA,NA,NA,NA
"Women","1718",2012,"Allianz.MTV.1",12,"van Daelen Deborah ",6,8,3,5,12,2,1,NA,NA,NA,NA,15,1,NA,7,47,NA
"Women","1718",2012,"Allianz.MTV.1",14,"Potts Jenna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2012,"Allianz.MTV.1",16,"Mlejnkova Michaela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2013,"VC.Wiesbaden.1",4,"Großer Tanja ",6,21,6,17,14,1,1,32,1,38,16,40,NA,2,20,50,NA
"Women","1718",2013,"VC.Wiesbaden.1",6,"Hetmann Selma",NA,2,1,NA,10,1,1,NA,NA,NA,NA,3,1,NA,1,33,NA
"Women","1718",2013,"VC.Wiesbaden.1",7,"Mach Annalena",NA,2,2,NA,7,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2013,"VC.Wiesbaden.1",8,"Drewniok Kimberly ",5,8,1,-1,6,4,NA,NA,NA,NA,NA,21,3,2,8,38,NA
"Women","1718",2013,"VC.Wiesbaden.1",9,"Grozer Dora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2013,"VC.Wiesbaden.1",10,"Kemmsies Irina ",5,NA,NA,-1,12,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"Women","1718",2013,"VC.Wiesbaden.1",11,"Košova Simona ",NA,3,2,NA,7,2,NA,NA,NA,NA,NA,6,1,NA,3,50,NA
"Women","1718",2013,"VC.Wiesbaden.1",12,"Fuchs Sina",5,5,2,-2,5,NA,NA,14,NA,64,36,20,4,3,5,25,NA
"Women","1718",2013,"VC.Wiesbaden.1",13,"Bednarova Karolina ",5,8,4,-1,8,NA,1,22,6,45,32,16,3,NA,4,25,3
"Women","1718",2013,"VC.Wiesbaden.1",14,"Mertens Lia-Tabea",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2013,"VC.Wiesbaden.1",15,"Keddy Jennifer ",6,5,3,3,9,1,NA,NA,NA,NA,NA,10,1,NA,3,30,2
"Women","1718",2013,"VC.Wiesbaden.1",18,"Stock Lisa",NA,NA,NA,-1,NA,NA,NA,16,1,62,25,NA,NA,NA,NA,NA,NA
"Women","1718",2014,"SSC.Palmberg.S..1",1,"Szakmáry Greta ",NA,16,6,11,13,2,NA,26,2,31,15,21,NA,1,13,62,3
"Women","1718",2014,"SSC.Palmberg.S..1",2,"Bettendorf Martenne",NA,NA,NA,-2,1,NA,NA,NA,NA,NA,NA,3,NA,2,NA,NA,NA
"Women","1718",2014,"SSC.Palmberg.S..1",3,"Lippmann Louisa ",NA,19,10,12,14,2,2,NA,NA,NA,NA,35,3,2,17,49,NA
"Women","1718",2014,"SSC.Palmberg.S..1",5,"Krause Sabrina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2014,"SSC.Palmberg.S..1",6,"Geerties Jennifer ",NA,9,5,3,22,NA,1,6,NA,67,17,27,4,2,7,26,1
"Women","1718",2014,"SSC.Palmberg.S..1",7,"Carocci Luna Veronica",NA,NA,NA,-1,NA,NA,NA,25,1,52,8,NA,NA,NA,NA,NA,NA
"Women","1718",2014,"SSC.Palmberg.S..1",8,"Alanko Kaisa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"Women","1718",2014,"SSC.Palmberg.S..1",10,"Hanke Denise ",NA,3,1,1,8,2,NA,NA,NA,NA,NA,4,NA,NA,2,50,1
"Women","1718",2014,"SSC.Palmberg.S..1",11,"Dumancic Beta",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2014,"SSC.Palmberg.S..1",12,"Barfield Lauren ",NA,5,4,1,12,2,NA,NA,NA,NA,NA,6,NA,2,3,50,2
"Women","1718",2014,"SSC.Palmberg.S..1",14,"Lohmann Elisa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2014,"SSC.Palmberg.S..1",15,"Oluic Jelena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2014,"SSC.Palmberg.S..1",16,"Schölzel Marie ",NA,6,2,2,10,2,NA,NA,NA,NA,NA,8,1,1,3,38,3
"Women","1718",2015,"Rote.Raben.V.",3,"Segovia elles Dayana",6,14,6,9,10,1,2,NA,NA,NA,NA,26,2,2,10,38,2
"Women","1718",2015,"Rote.Raben.V.",5,"Künzler Laura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2015,"Rote.Raben.V.",6,"Bertalanitsch Michaela",NA,NA,NA,-1,NA,NA,NA,10,1,40,20,NA,NA,NA,NA,NA,NA
"Women","1718",2015,"Rote.Raben.V.",8,"van de Vyver Ilka",6,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"Women","1718",2015,"Rote.Raben.V.",9,"Wagendorp Marlies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1718",2015,"Rote.Raben.V.",11,"Zdovc Anja",6,9,7,4,10,1,2,19,3,47,16,12,NA,1,5,42,2
"Women","1718",2015,"Rote.Raben.V.",12,"Sagardia Clarisa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
