"league_gender","season_id","match_id","team_name","shirt_number","player_name","vote","pt_tot","pt_bp","pt_profloss","serv_tot","serv_err","serv_pt","rec_tot","rec_err","rec_pos","rec_per","att_tot","att_err","att_blo","att_pt","att_per","blo_pt"
"Men","1617",1001,"VfB.Friedrichshafen",17,"Kocian",7,2,2,-1,12,2,2,NA,NA,NA,NA,3,1,NA,NA,NA,NA
"Men","1617",1002,"TV.Ingersoll.Bühl.1",1,"Jungiewicz Slawomir ",5,10,3,1,13,4,2,NA,NA,NA,NA,22,3,2,8,36,NA
"Men","1617",1002,"TV.Ingersoll.Bühl.1",2,"Stöhr Tim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1002,"TV.Ingersoll.Bühl.1",3,"Kaczmarek Bartosz",NA,NA,NA,-2,NA,NA,NA,16,2,44,19,NA,NA,NA,NA,NA,NA
"Men","1617",1002,"TV.Ingersoll.Bühl.1",4,"Baxpöhler Noah ",7,6,1,5,6,1,NA,NA,NA,NA,NA,7,NA,NA,5,71,1
"Men","1617",1002,"TV.Ingersoll.Bühl.1",5,"Zappoli Enrico ",6,5,NA,1,9,2,NA,16,2,44,6,10,NA,NA,5,50,NA
"Men","1617",1002,"TV.Ingersoll.Bühl.1",6,"Zhilin Ilya ",5,8,4,-3,10,3,1,28,5,39,25,12,2,1,4,33,3
"Men","1617",1002,"TV.Ingersoll.Bühl.1",7,"Mayaula Nzeza ",7,7,2,6,6,1,NA,NA,NA,NA,NA,7,NA,NA,6,86,1
"Men","1617",1002,"TV.Ingersoll.Bühl.1",8,"Sandmeier Jens",NA,NA,NA,-1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1002,"TV.Ingersoll.Bühl.1",9,"Cléro Kristen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1002,"TV.Ingersoll.Bühl.1",10,"Finoli Juan Ignacio ",7,3,1,3,7,NA,NA,1,NA,NA,NA,3,NA,NA,3,100,NA
"Men","1617",1002,"TV.Ingersoll.Bühl.1",12,"Orthmann Felix",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1002,"TV.Ingersoll.Bühl.1",13,"Schlag Timo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1002,"TV.Ingersoll.Bühl.1",15,"Sobirov Akhrorjon",NA,NA,NA,-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1003,"TSV.Herrsching.1",1,"Doranth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1003,"TSV.Herrsching.1",2,"Milovancevic ",6,10,5,6,14,NA,2,10,2,50,20,10,NA,2,7,70,1
"Men","1617",1003,"TSV.Herrsching.1",4,"Steuerwald ",6,7,4,6,10,1,1,NA,NA,NA,NA,6,NA,NA,4,67,2
"Men","1617",1003,"TSV.Herrsching.1",5,"Höfer ",6,11,5,9,14,NA,NA,NA,NA,NA,NA,10,1,1,8,80,3
"Men","1617",1003,"TSV.Herrsching.1",6,"Malescha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1003,"TSV.Herrsching.1",7,"Tille",NA,NA,NA,NA,NA,NA,NA,12,NA,92,58,NA,NA,NA,NA,NA,NA
"Men","1617",1003,"TSV.Herrsching.1",9,"Neumann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1003,"TSV.Herrsching.1",10,"Strohbach ",6,11,8,6,8,1,1,11,2,27,9,13,2,NA,9,69,1
"Men","1617",1003,"TSV.Herrsching.1",11,"Tarantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1003,"TSV.Herrsching.1",13,"Ondrovic ",6,9,6,7,15,2,3,NA,NA,NA,NA,6,NA,NA,5,83,1
"Men","1617",1003,"TSV.Herrsching.1",15,"Friedrich ",6,5,1,3,13,1,NA,1,NA,NA,NA,5,1,NA,4,80,1
"Men","1617",1003,"TSV.Herrsching.1",17,"Grabmüller",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1004,"SWD.powervolleys.D..1",1,"Bann Blair",NA,NA,NA,-4,NA,NA,NA,15,4,40,33,NA,NA,NA,NA,NA,NA
"Men","1617",1004,"SWD.powervolleys.D..1",2,"Verhoeff Rudy ",5,10,2,4,4,1,NA,NA,NA,NA,NA,21,3,2,10,48,NA
"Men","1617",1004,"SWD.powervolleys.D..1",3,"Broshog Tim ",6,5,1,2,7,3,NA,1,NA,NA,NA,4,NA,NA,2,50,3
"Men","1617",1004,"SWD.powervolleys.D..1",4,"Rumpunen Tomi ",5,NA,NA,-3,5,1,NA,19,1,42,11,3,1,NA,NA,NA,NA
"Men","1617",1004,"SWD.powervolleys.D..1",5,"Barthel Dennis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1004,"SWD.powervolleys.D..1",6,"Rumpunen Ossi",6,3,1,NA,6,1,NA,12,2,33,17,7,NA,NA,3,43,NA
"Men","1617",1004,"SWD.powervolleys.D..1",7,"Sauss Romans ",5,8,4,4,11,2,2,14,1,43,14,20,NA,1,6,30,NA
"Men","1617",1004,"SWD.powervolleys.D..1",8,"Prolingheuer Marvin",6,9,5,6,8,2,2,NA,NA,NA,NA,15,NA,1,7,47,NA
"Men","1617",1004,"SWD.powervolleys.D..1",9,"Blankenau Jay ",6,3,2,1,14,2,1,NA,NA,NA,NA,4,NA,NA,1,25,1
"Men","1617",1004,"SWD.powervolleys.D..1",11,"Andrei Michael ",6,3,2,-1,8,1,NA,NA,NA,NA,NA,5,NA,3,1,20,2
"Men","1617",1004,"SWD.powervolleys.D..1",14,"Zachrich Jaromir",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1004,"SWD.powervolleys.D..1",17,"Sippola Jani",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1005,"SVG.Lüneburg.1",1,"Brinkley Michael",NA,NA,NA,-1,NA,NA,NA,18,1,61,28,NA,NA,NA,NA,NA,NA
"Men","1617",1005,"SVG.Lüneburg.1",2,"Brüggemann Immo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1005,"SVG.Lüneburg.1",3,"Kevorken Scott ",6,9,5,3,15,3,2,NA,NA,NA,NA,9,2,1,5,56,2
"Men","1617",1005,"SVG.Lüneburg.1",5,"Kessel Cody ",6,9,4,3,13,1,NA,14,1,86,29,17,2,2,9,53,NA
"Men","1617",1005,"SVG.Lüneburg.1",7,"Pörner Jannik ",5,8,2,2,6,1,NA,NA,NA,NA,NA,16,2,3,8,50,NA
"Men","1617",1005,"SVG.Lüneburg.1",8,"Kocian Adam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1005,"SVG.Lüneburg.1",9,"Fitterer Eric",6,9,5,7,8,1,1,NA,NA,NA,NA,9,NA,1,7,78,1
"Men","1617",1005,"SVG.Lüneburg.1",10,"Pompe Matthias ",6,11,5,6,16,2,NA,21,1,62,24,16,1,1,9,56,2
"Men","1617",1005,"SVG.Lüneburg.1",12,"Krage Florian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1005,"SVG.Lüneburg.1",13,"Radzuweit Lukas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1005,"SVG.Lüneburg.1",14,"Schlien Michel ",7,9,6,9,13,NA,1,NA,NA,NA,NA,7,NA,NA,5,71,3
"Men","1617",1005,"SVG.Lüneburg.1",15,"Møllgaard Mads",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1005,"SVG.Lüneburg.1",16,"Mora Sabate Carlos ",6,4,1,3,7,1,NA,3,NA,33,NA,3,NA,NA,3,100,1
"Men","1617",1005,"SVG.Lüneburg.1",18,"Kruse Patrick",NA,NA,NA,-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1006,"United.Volleys.R..1",1,"Ringseis Florian",NA,NA,NA,-1,NA,NA,NA,17,1,82,59,NA,NA,NA,NA,NA,NA
"Men","1617",1006,"United.Volleys.R..1",3,"Tulley Mitchell Peter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1006,"United.Volleys.R..1",5,"Bauer Lukas ",6,8,5,5,21,2,NA,1,NA,NA,NA,9,1,NA,6,67,2
"Men","1617",1006,"United.Volleys.R..1",6,"Aciobanitei Robert A. ",6,20,4,12,10,3,NA,35,1,60,26,28,1,3,20,71,NA
"Men","1617",1006,"United.Volleys.R..1",7,"Hopt Jannis",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"Men","1617",1006,"United.Volleys.R..1",8,"Klobucar Jan",NA,NA,NA,NA,1,NA,NA,1,NA,100,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1006,"United.Volleys.R..1",9,"Escher Georg",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1006,"United.Volleys.R..1",10,"Reichert Moritz ",5,17,5,8,16,5,NA,18,NA,61,22,30,3,1,16,53,1
"Men","1617",1006,"United.Volleys.R..1",11,"Krick Tobias ",6,12,7,9,16,2,1,NA,NA,NA,NA,10,1,NA,7,70,4
"Men","1617",1006,"United.Volleys.R..1",14,"Wolf Peter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1006,"United.Volleys.R..1",16,"Dünnes Christian ",5,17,4,11,13,NA,1,NA,NA,NA,NA,39,1,5,16,41,NA
"Men","1617",1006,"United.Volleys.R..1",17,"Zimmermann Jan ",6,3,2,-1,18,4,NA,NA,NA,NA,NA,2,NA,NA,1,50,2
"Men","1617",1007,"TV.Rottenburg.1",1,"Mehlberg Dirk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1007,"TV.Rottenburg.1",3,"Jankowski Philipp",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1007,"TV.Rottenburg.1",4,"Cipollone Federico ",6,3,2,3,16,NA,1,1,NA,100,0,1,NA,NA,1,100,1
"Men","1617",1007,"TV.Rottenburg.1",6,"Nagel Friederich ",6,12,4,7,24,3,1,2,NA,NA,NA,9,1,1,7,78,4
"Men","1617",1007,"TV.Rottenburg.1",7,"Metzger Sven ",6,2,2,-3,5,2,NA,NA,NA,NA,NA,10,1,2,1,10,1
"Men","1617",1007,"TV.Rottenburg.1",8,"Isaak Felix ",6,9,3,4,17,2,NA,NA,NA,NA,NA,14,2,1,6,43,3
"Men","1617",1007,"TV.Rottenburg.1",9,"Wilmsen Lars",NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1007,"TV.Rottenburg.1",10,"Németh Ferenc",6,10,3,8,11,2,NA,NA,NA,NA,NA,22,NA,NA,9,41,1
"Men","1617",1007,"TV.Rottenburg.1",12,"Trenkler Phillip ",5,10,3,NA,13,2,NA,21,3,52,38,25,2,3,9,36,1
"Men","1617",1007,"TV.Rottenburg.1",13,"Karlitzek Moritz ",5,19,10,8,19,3,3,15,1,60,40,32,2,5,15,47,1
"Men","1617",1007,"TV.Rottenburg.1",14,"Schief Johannes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1007,"TV.Rottenburg.1",16,"Elsäßer Johannes",NA,NA,NA,-6,NA,NA,NA,47,6,53,34,NA,NA,NA,NA,NA,NA
"Men","1617",1007,"TV.Rottenburg.1",18,"Grozer Tim",NA,NA,NA,-1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1008,"SWD.powervolleys.D..1",1,"Bann Blair",NA,NA,NA,NA,NA,NA,NA,18,NA,67,39,NA,NA,NA,NA,NA,NA
"Men","1617",1008,"SWD.powervolleys.D..1",2,"Verhoeff Rudy",NA,NA,NA,-1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1008,"SWD.powervolleys.D..1",3,"Broshog Tim ",6,10,4,8,8,NA,1,NA,NA,NA,NA,10,1,1,6,60,3
"Men","1617",1008,"SWD.powervolleys.D..1",4,"Rumpunen Tomi ",5,8,4,6,14,NA,1,35,NA,60,29,17,1,1,7,41,NA
"Men","1617",1008,"SWD.powervolleys.D..1",5,"Barthel Dennis",NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1008,"SWD.powervolleys.D..1",6,"Rumpunen Ossi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1008,"SWD.powervolleys.D..1",7,"Sauss Romans ",6,11,4,5,14,2,2,4,NA,25,25,16,2,2,9,56,NA
"Men","1617",1008,"SWD.powervolleys.D..1",8,"Prolingheuer Marvin ",5,14,3,6,9,3,NA,NA,NA,NA,NA,35,3,2,14,40,NA
"Men","1617",1008,"SWD.powervolleys.D..1",9,"Blankenau Jay",6,2,2,NA,11,1,2,1,1,NA,NA,1,NA,NA,NA,NA,NA
"Men","1617",1008,"SWD.powervolleys.D..1",11,"Andrei Michael ",6,6,4,4,8,NA,2,NA,NA,NA,NA,6,2,NA,3,50,1
"Men","1617",1008,"SWD.powervolleys.D..1",14,"Zachrich Jaromir",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1008,"SWD.powervolleys.D..1",17,"Sippola Jani ",5,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1009,"Netzhoppers.S.",1,"Penk",NA,NA,NA,-1,NA,NA,NA,16,1,56,50,NA,NA,NA,NA,NA,NA
"Men","1617",1009,"Netzhoppers.S.",2,"Gavenda",6,23,13,10,18,5,2,NA,NA,NA,NA,36,5,3,18,50,3
"Men","1617",1009,"Netzhoppers.S.",3,"Hammond",6,4,3,1,17,3,1,NA,NA,NA,NA,3,NA,NA,3,100,NA
"Men","1617",1009,"Netzhoppers.S.",4,"Kaleck",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1009,"Netzhoppers.S.",5,"Ferch",NA,3,1,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,100,2
"Men","1617",1009,"Netzhoppers.S.",7,"Hafemann",NA,NA,NA,NA,1,NA,NA,3,NA,NA,NA,2,NA,NA,NA,NA,NA
"Men","1617",1009,"Netzhoppers.S.",8,"Andrae",5,19,5,6,14,5,2,6,NA,100,83,33,3,5,16,48,1
"Men","1617",1009,"Netzhoppers.S.",11,"Timmermann",6,12,4,6,16,2,4,50,2,46,28,14,2,NA,8,57,NA
"Men","1617",1009,"Netzhoppers.S.",12,"Heinecke",6,9,5,5,16,2,2,NA,NA,NA,NA,5,1,1,3,60,4
"Men","1617",1009,"Netzhoppers.S.",14,"Sprung",6,11,6,11,13,NA,NA,2,NA,100,50,12,NA,NA,8,67,3
"Men","1617",1010,"VCO.Berlin",1,"Illmer Andre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1010,"VCO.Berlin",3,"Thiel Stefan",NA,NA,NA,-1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1010,"VCO.Berlin",4,"Goralik Yannick",NA,NA,NA,-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1010,"VCO.Berlin",5,"Rauber Moritz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1010,"VCO.Berlin",6,"Tille Johannes",5,NA,NA,-2,5,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"Men","1617",1010,"VCO.Berlin",7,"Binder Matti",5,4,NA,1,7,1,NA,NA,NA,NA,NA,11,1,1,4,36,NA
"Men","1617",1010,"VCO.Berlin",8,"Henning Paul",5,1,NA,-1,6,1,NA,1,NA,100,100,7,1,NA,NA,NA,1
"Men","1617",1010,"VCO.Berlin",9,"Bogachev Egor",5,16,5,8,8,3,1,31,1,45,16,28,2,2,14,50,1
"Men","1617",1010,"VCO.Berlin",10,"Mönnich Johannes",5,7,2,-1,7,2,NA,NA,NA,NA,NA,24,3,3,7,29,NA
"Men","1617",1010,"VCO.Berlin",16,"Zenger Julian",NA,NA,NA,-1,NA,NA,NA,16,1,50,31,NA,NA,NA,NA,NA,NA
"Men","1617",1010,"VCO.Berlin",17,"Balster Corbin",5,4,1,-3,10,NA,NA,17,3,18,12,17,NA,4,4,24,NA
"Men","1617",1011,"BERLIN.RECYCLING",1,"V.Okolic Aleksandar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1011,"BERLIN.RECYCLING",2,"Marshall Steven",5,8,3,1,11,2,3,19,3,58,5,15,NA,2,5,33,NA
"Men","1617",1011,"BERLIN.RECYCLING",3,"Kromm Robert",5,14,6,2,15,4,3,18,4,39,22,26,3,1,11,42,NA
"Men","1617",1011,"BERLIN.RECYCLING",4,"Perry Luke",NA,NA,NA,NA,NA,NA,NA,10,NA,70,50,NA,NA,NA,NA,NA,NA
"Men","1617",1011,"BERLIN.RECYCLING",5,"Kovacevic Nikola",NA,NA,NA,-3,3,1,NA,7,NA,71,43,4,1,1,NA,NA,NA
"Men","1617",1011,"BERLIN.RECYCLING",6,"Fischer Felix",6,6,2,4,10,NA,NA,NA,NA,NA,NA,8,1,1,4,50,2
"Men","1617",1011,"BERLIN.RECYCLING",8,"Vigrass Graham",6,8,3,7,14,1,NA,1,NA,100,NA,8,NA,NA,5,62,3
"Men","1617",1011,"BERLIN.RECYCLING",10,"Kühner Sebastian",6,2,1,-1,6,3,NA,NA,NA,NA,NA,3,NA,NA,1,33,1
"Men","1617",1011,"BERLIN.RECYCLING",11,"Zhukouski Tsimafei",NA,1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA,1,100,NA
"Men","1617",1011,"BERLIN.RECYCLING",12,"Carroll Paul",6,19,7,12,18,5,1,1,NA,NA,NA,31,2,NA,18,58,NA
"Men","1617",1011,"BERLIN.RECYCLING",13,"Schott Ruben",NA,NA,NA,NA,NA,NA,NA,6,NA,67,33,NA,NA,NA,NA,NA,NA
"Men","1617",1011,"BERLIN.RECYCLING",15,"Auste Maximilian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1011,"BERLIN.RECYCLING",16,"ter Maat Wouter",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,100,NA
"Men","1617",1011,"BERLIN.RECYCLING",17,"Bogachev Egor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1012,"VCO.Berlin",1,"Illmer Andre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1012,"VCO.Berlin",3,"Thiel Stefan",NA,NA,NA,-1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"Men","1617",1012,"VCO.Berlin",4,"Goralik Yannick",NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
"Men","1617",1012,"VCO.Berlin",5,"Rauber Moritz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1012,"VCO.Berlin",6,"Tille Johannes",7,2,2,-1,10,2,1,1,NA,NA,NA,1,NA,1,NA,NA,1
"Men","1617",1012,"VCO.Berlin",7,"Binder Matti",7,7,2,2,16,5,1,1,NA,100,100,7,NA,NA,6,86,NA
"Men","1617",1012,"VCO.Berlin",8,"Henning Paul",7,8,4,7,8,1,NA,1,NA,100,NA,8,NA,NA,7,88,1
"Men","1617",1012,"VCO.Berlin",9,"Bogachev Egor",5,19,6,9,13,1,2,22,3,45,27,32,2,4,17,53,NA
"Men","1617",1012,"VCO.Berlin",10,"Mönnich Johannes",5,10,2,5,10,3,1,NA,NA,NA,NA,23,NA,2,8,35,1
"Men","1617",1012,"VCO.Berlin",16,"Zenger Julian",NA,NA,NA,NA,NA,NA,NA,6,NA,33,17,NA,NA,NA,NA,NA,NA
"Men","1617",1012,"VCO.Berlin",17,"Balster Corbin",6,14,7,10,14,NA,2,32,2,31,19,24,NA,2,11,46,1
"Men","1617",1013,"VfB.Friedrichshafen",3,"Späth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1013,"VfB.Friedrichshafen",4,"Takvam",6,7,2,5,11,2,2,NA,NA,NA,NA,6,NA,NA,4,67,1
"Men","1617",1013,"VfB.Friedrichshafen",5,"Sossenheimer",NA,1,1,NA,1,1,NA,1,NA,100,NA,1,NA,NA,1,100,NA
"Men","1617",1013,"VfB.Friedrichshafen",6,"Finger",6,20,5,12,11,6,NA,NA,NA,NA,NA,25,2,NA,18,72,2
"Men","1617",1013,"VfB.Friedrichshafen",7,"Protopsaltis",5,8,2,4,6,1,NA,9,1,44,11,17,NA,2,8,47,NA
"Men","1617",1013,"VfB.Friedrichshafen",8,"Klein",6,5,1,1,16,3,1,NA,NA,NA,NA,7,1,NA,4,57,NA
"Men","1617",1013,"VfB.Friedrichshafen",10,"Tischer",7,NA,NA,-1,10,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1013,"VfB.Friedrichshafen",11,"Malescha",NA,1,1,1,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1013,"VfB.Friedrichshafen",12,"Günthör",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1013,"VfB.Friedrichshafen",13,"Steuerwald",NA,NA,NA,NA,NA,NA,NA,14,NA,57,21,NA,NA,NA,NA,NA,NA
"Men","1617",1013,"VfB.Friedrichshafen",14,"Rousseaux",6,13,5,7,17,NA,1,26,3,58,27,20,NA,3,11,55,1
"Men","1617",1013,"VfB.Friedrichshafen",15,"Mustedanovic",NA,NA,NA,-3,1,1,NA,7,NA,57,29,3,1,1,NA,NA,NA
"Men","1617",1013,"VfB.Friedrichshafen",17,"Kocian",NA,NA,NA,-1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1014,"TV.Ingersoll.Bühl.1",1,"Jungiewicz Slawomir ",6,27,10,16,13,5,2,NA,NA,NA,NA,39,4,2,22,56,3
"Men","1617",1014,"TV.Ingersoll.Bühl.1",2,"Stöhr Tim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1014,"TV.Ingersoll.Bühl.1",3,"Kaczmarek Bartosz",NA,NA,NA,-1,NA,NA,NA,19,1,47,21,NA,NA,NA,NA,NA,NA
"Men","1617",1014,"TV.Ingersoll.Bühl.1",4,"Baxpöhler Noah ",NA,2,NA,NA,4,NA,NA,1,1,NA,NA,5,1,NA,2,40,NA
"Men","1617",1014,"TV.Ingersoll.Bühl.1",5,"Zappoli Enrico",NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1014,"TV.Ingersoll.Bühl.1",6,"Zhilin Ilya ",6,17,7,8,22,4,4,24,1,62,46,22,1,3,12,55,1
"Men","1617",1014,"TV.Ingersoll.Bühl.1",7,"Mayaula Nzeza ",6,12,3,10,12,NA,NA,NA,NA,NA,NA,16,1,1,11,69,1
"Men","1617",1014,"TV.Ingersoll.Bühl.1",8,"Sandmeier Jens ",6,10,5,4,14,2,1,24,2,46,21,16,1,1,9,56,NA
"Men","1617",1014,"TV.Ingersoll.Bühl.1",9,"Cléro Kristen",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1014,"TV.Ingersoll.Bühl.1",10,"Finoli Juan Ignacio ",7,5,3,4,20,1,1,NA,NA,NA,NA,4,NA,NA,2,50,2
"Men","1617",1014,"TV.Ingersoll.Bühl.1",12,"Orthmann Felix",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1014,"TV.Ingersoll.Bühl.1",13,"Schlag Timo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1617",1014,"TV.Ingersoll.Bühl.1",15,"Sobirov Akhrorjon",NA,3,2,2,9,1,1,1,NA,NA,NA,1,NA,NA,1,100,1
