"league_gender","season_id","match_id","team_name","shirt_number","player_name","vote","pt_tot","pt_bp","pt_profloss","serv_tot","serv_err","serv_pt","rec_tot","rec_err","rec_pos","rec_per","att_tot","att_err","att_blo","att_pt","att_per","blo_pt"
"Men","1415",1004,"TV.Rottenburg.1",3,"Jankowski ",6,2,1,1,12,1,NA,1,NA,NA,NA,1,NA,NA,1,100,1
"Men","1415",1004,"TV.Rottenburg.1",4,"Cipollone",NA,2,2,-1,11,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1415",1004,"TV.Rottenburg.1",6,"Nagel ",6,8,4,1,14,5,2,NA,NA,NA,NA,8,NA,2,3,38,3
"Men","1415",1004,"TV.Rottenburg.1",7,"Metzger ",6,8,3,5,8,2,NA,NA,NA,NA,NA,19,NA,1,7,37,1
"Men","1415",1004,"TV.Rottenburg.1",8,"Isaak ",5,8,6,2,16,2,3,2,1,50,50,14,2,1,4,29,1
"Men","1415",1004,"TV.Rottenburg.1",9,"Wilmsen",NA,NA,NA,-1,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1415",1004,"TV.Rottenburg.1",10,"Strohbach ",6,15,9,8,12,4,2,29,2,48,24,22,1,NA,11,50,2
"Men","1415",1004,"TV.Rottenburg.1",11,"Elsäßer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1415",1004,"TV.Rottenburg.1",12,"Ferreira Guardiano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1415",1004,"TV.Rottenburg.1",13,"Staab",NA,4,3,3,4,1,NA,NA,NA,NA,NA,4,NA,NA,2,50,2
"Men","1415",1004,"TV.Rottenburg.1",15,"Belizer",NA,NA,NA,-3,NA,NA,NA,24,3,33,8,NA,NA,NA,NA,NA,NA
"Men","1415",1005,"CLOUD.HEAT.V.",2,"Went",NA,NA,NA,-2,NA,NA,NA,16,2,38,19,NA,NA,NA,NA,NA,NA
"Men","1415",1005,"CLOUD.HEAT.V.",4,"Kroß",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1415",1005,"CLOUD.HEAT.V.",6,"Szlubowski",5,13,2,NA,9,5,1,NA,NA,NA,NA,32,4,4,12,38,NA
"Men","1415",1005,"CLOUD.HEAT.V.",7,"Walter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1415",1005,"CLOUD.HEAT.V.",9,"Rost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1415",1005,"CLOUD.HEAT.V.",10,"Vrban",6,6,5,6,13,NA,2,1,NA,100,NA,3,NA,NA,NA,NA,4
"Men","1415",1005,"CLOUD.HEAT.V.",11,"Wasilewski",6,10,4,9,17,NA,2,NA,NA,NA,NA,10,NA,1,5,50,3
"Men","1415",1005,"CLOUD.HEAT.V.",12,"Heymann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1415",1005,"CLOUD.HEAT.V.",13,"Hecht",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1415",1005,"CLOUD.HEAT.V.",14,"Veselinovic",5,10,3,2,7,1,NA,24,2,54,29,15,2,3,7,47,3
"Men","1415",1005,"CLOUD.HEAT.V.",15,"Marks",5,8,3,-1,12,1,2,20,4,40,20,15,1,3,6,40,NA
"Men","1415",1005,"CLOUD.HEAT.V.",17,"Schwerin",5,1,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"Men","1415",1006,"TSV.Herrsching.1",1,"Doranth",NA,1,1,-1,NA,NA,NA,6,1,67,NA,2,NA,1,NA,NA,1
"Men","1415",1006,"TSV.Herrsching.1",2,"Breinbauer",NA,NA,NA,-1,NA,NA,NA,4,NA,25,NA,1,1,NA,NA,NA,NA
"Men","1415",1006,"TSV.Herrsching.1",3,"Vielmeyer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1415",1006,"TSV.Herrsching.1",5,"Höfer",NA,2,NA,-1,3,1,NA,2,1,50,NA,4,1,NA,2,50,NA
"Men","1415",1006,"TSV.Herrsching.1",6,"Malescha ",5,6,NA,-4,7,3,NA,19,4,37,5,13,2,1,5,38,1
"Men","1415",1006,"TSV.Herrsching.1",7,"Wenke",6,2,1,NA,4,1,1,NA,NA,NA,NA,3,NA,1,NA,NA,1
"Men","1415",1006,"TSV.Herrsching.1",8,"Wehl ",6,3,3,1,6,1,NA,NA,NA,NA,NA,7,1,NA,1,14,2
"Men","1415",1006,"TSV.Herrsching.1",9,"Neumann ",5,3,2,2,10,1,1,NA,NA,NA,NA,2,NA,NA,2,100,NA
"Men","1415",1006,"TSV.Herrsching.1",11,"Malescha ",5,9,5,-3,7,3,1,NA,NA,NA,NA,23,3,6,8,35,NA
"Men","1415",1006,"TSV.Herrsching.1",12,"Ranner ",6,4,2,NA,11,2,NA,NA,NA,NA,NA,8,2,NA,2,25,2
"Men","1415",1006,"TSV.Herrsching.1",16,"Smith ",5,8,3,-5,13,3,1,22,7,45,5,14,NA,3,7,50,NA
"Men","1415",1006,"TSV.Herrsching.1",18,"Prüsener",NA,NA,NA,-1,NA,NA,NA,10,1,60,40,NA,NA,NA,NA,NA,NA
"Men","1415",1007,"CV.Mitteldeutschlan",1,"Brzezinski",6,3,1,NA,6,2,NA,NA,NA,NA,NA,12,NA,1,1,8,2
"Men","1415",1007,"CV.Mitteldeutschlan",2,"Skocic",NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Men","1415",1007,"CV.Mitteldeutschlan",3,"Harms",5,22,8,12,16,4,4,14,1,29,14,36,1,4,17,47,1
"Men","1415",1007,"CV.Mitteldeutschlan",4,"Hopt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1415",1007,"CV.Mitteldeutschlan",6,"Król",5,15,9,7,13,2,3,NA,NA,NA,NA,28,2,4,11,39,1
"Men","1415",1007,"CV.Mitteldeutschlan",7,"Schott",5,16,4,1,21,6,2,28,2,57,25,31,4,3,13,42,1
"Men","1415",1007,"CV.Mitteldeutschlan",9,"Ehrhardt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1415",1007,"CV.Mitteldeutschlan",12,"Trenkler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1415",1007,"CV.Mitteldeutschlan",13,"Amoroso",NA,9,2,7,4,1,NA,NA,NA,NA,NA,9,NA,1,8,89,1
"Men","1415",1007,"CV.Mitteldeutschlan",14,"Hefter",NA,NA,NA,-3,NA,NA,NA,47,3,47,23,NA,NA,NA,NA,NA,NA
"Men","1415",1007,"CV.Mitteldeutschlan",15,"Boldog",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1415",1007,"CV.Mitteldeutschlan",17,"Völker",6,NA,NA,-2,20,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"Men","1415",1007,"CV.Mitteldeutschlan",18,"Augustyn",6,8,NA,6,17,2,NA,NA,NA,NA,NA,9,NA,NA,5,56,3
"Men","1415",1008,"VfB.Friedrichshafen",2,"Gauna",NA,1,NA,-1,4,1,NA,NA,NA,NA,NA,3,NA,1,1,33,NA
"Men","1415",1008,"VfB.Friedrichshafen",3,"Späth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1415",1008,"VfB.Friedrichshafen",4,"van Garderen",6,20,4,11,17,2,NA,19,1,37,21,35,3,3,19,54,1
"Men","1415",1008,"VfB.Friedrichshafen",5,"Tischer",6,NA,NA,NA,6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1415",1008,"VfB.Friedrichshafen",6,"Finger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1415",1008,"VfB.Friedrichshafen",7,"Vogel",6,13,6,10,12,1,NA,NA,NA,NA,NA,10,1,1,6,60,7
"Men","1415",1008,"VfB.Friedrichshafen",8,"Günthör",6,11,5,10,20,1,2,NA,NA,NA,NA,11,NA,NA,6,55,3
"Men","1415",1008,"VfB.Friedrichshafen",9,"Reichert",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1415",1008,"VfB.Friedrichshafen",10,"Grebennikov",NA,NA,NA,-1,NA,NA,NA,28,1,50,14,NA,NA,NA,NA,NA,NA
"Men","1415",1008,"VfB.Friedrichshafen",11,"Gergye",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1415",1008,"VfB.Friedrichshafen",13,"Gontariu",6,18,8,8,15,6,NA,NA,NA,NA,NA,32,1,3,17,53,1
"Men","1415",1008,"VfB.Friedrichshafen",14,"Geiler",5,10,3,-4,25,8,1,32,3,59,25,18,1,2,9,50,NA
"Men","1415",1008,"VfB.Friedrichshafen",17,"Zimmermann",7,1,NA,-1,4,2,NA,NA,NA,NA,NA,2,NA,NA,1,50,NA
"Men","1415",1009,"TV.Ingersoll.Bühl.1",2,"Trinidad de Haro ",6,5,4,3,11,1,1,NA,NA,NA,NA,3,NA,1,2,67,2
"Men","1415",1009,"TV.Ingersoll.Bühl.1",3,"Mauler ",6,8,4,5,7,1,NA,5,1,60,60,9,1,NA,6,67,2
"Men","1415",1009,"TV.Ingersoll.Bühl.1",5,"Sossenheimer",NA,1,1,-1,3,1,NA,5,NA,80,40,3,1,NA,1,33,NA
"Men","1415",1009,"TV.Ingersoll.Bühl.1",7,"Mayaula Nzeza ",6,7,4,3,13,2,1,NA,NA,NA,NA,6,2,NA,3,50,3
"Men","1415",1009,"TV.Ingersoll.Bühl.1",9,"Cléro",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1415",1009,"TV.Ingersoll.Bühl.1",10,"Sandmeier",NA,NA,NA,-1,2,NA,NA,2,1,50,NA,NA,NA,NA,NA,NA,NA
"Men","1415",1009,"TV.Ingersoll.Bühl.1",11,"Molnar",NA,NA,NA,NA,NA,NA,NA,9,NA,67,44,NA,NA,NA,NA,NA,NA
"Men","1415",1009,"TV.Ingersoll.Bühl.1",12,"Mote ",6,10,5,9,13,NA,1,NA,NA,NA,NA,12,1,NA,7,58,2
"Men","1415",1009,"TV.Ingersoll.Bühl.1",13,"Schramm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1415",1009,"TV.Ingersoll.Bühl.1",14,"Plotyczer ",6,11,7,9,13,1,2,16,NA,75,25,15,NA,1,8,53,1
"Men","1415",1009,"TV.Ingersoll.Bühl.1",15,"Wetter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1415",1009,"TV.Ingersoll.Bühl.1",17,"Buchegger",NA,2,1,1,2,1,NA,NA,NA,NA,NA,6,NA,NA,2,33,NA
"Men","1415",1009,"TV.Ingersoll.Bühl.1",18,"Kostolani ",6,7,4,3,7,2,1,NA,NA,NA,NA,7,2,NA,5,71,1
"Men","1415",1011,"NETZHOPPERS.K.",1,"Penk",5,6,2,-4,17,1,1,31,4,45,32,17,3,2,5,29,NA
"Men","1415",1011,"NETZHOPPERS.K.",2,"Lohrisch",6,11,4,6,10,1,3,12,2,33,33,12,2,NA,8,67,NA
"Men","1415",1011,"NETZHOPPERS.K.",4,"Ellerkmann",NA,1,1,1,6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1415",1011,"NETZHOPPERS.K.",6,"Kinder",5,5,1,-3,10,1,NA,8,2,38,25,12,1,4,4,33,1
"Men","1415",1011,"NETZHOPPERS.K.",8,"Dittelbach",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1415",1011,"NETZHOPPERS.K.",10,"Ratajczak",NA,1,1,1,NA,NA,NA,26,NA,50,42,1,NA,NA,1,100,NA
"Men","1415",1011,"NETZHOPPERS.K.",11,"Timmermann",6,11,NA,8,6,1,NA,14,NA,64,36,23,1,1,11,48,NA
"Men","1415",1011,"NETZHOPPERS.K.",12,"Heinecke",NA,4,2,-3,20,5,1,3,1,33,33,6,1,NA,2,33,1
"Men","1415",1011,"NETZHOPPERS.K.",13,"Rieke",6,1,1,-2,18,1,NA,1,1,NA,NA,1,1,NA,NA,NA,1
"Men","1415",1011,"NETZHOPPERS.K.",14,"Sprung",6,27,8,17,12,2,1,1,NA,100,0,56,6,2,23,41,3
"Men","1415",1011,"NETZHOPPERS.K.",15,"Escher",6,8,1,3,6,3,NA,2,NA,100,50,10,2,NA,5,50,3
"Men","1415",1013,"SWD.powervolleys.1",1,"Bann",NA,NA,NA,-3,NA,NA,NA,22,3,55,27,NA,NA,NA,NA,NA,NA
"Men","1415",1013,"SWD.powervolleys.1",6,"Klein ",6,11,8,8,10,2,NA,NA,NA,NA,NA,9,1,NA,7,78,4
"Men","1415",1013,"SWD.powervolleys.1",7,"Klingner",6,8,5,8,10,NA,NA,NA,NA,NA,NA,6,NA,NA,4,67,4
"Men","1415",1013,"SWD.powervolleys.1",8,"Hunt",6,11,2,1,11,3,NA,16,3,50,25,17,1,3,9,53,2
"Men","1415",1013,"SWD.powervolleys.1",9,"Prolingheuer ",NA,5,1,3,3,1,NA,NA,NA,NA,NA,18,NA,1,5,28,NA
"Men","1415",1013,"SWD.powervolleys.1",10,"Pompe ",5,3,1,-1,9,NA,1,11,1,27,9,12,1,2,2,17,NA
"Men","1415",1013,"SWD.powervolleys.1",13,"Gevert",6,22,9,16,11,4,1,NA,NA,NA,NA,33,1,1,21,64,NA
"Men","1415",1013,"SWD.powervolleys.1",14,"Zachrich ",NA,1,NA,NA,5,NA,NA,NA,NA,NA,NA,2,1,NA,1,50,NA
"Men","1415",1013,"SWD.powervolleys.1",15,"McGovern ",4,1,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"Men","1415",1013,"SWD.powervolleys.1",17,"Kocian",7,5,5,2,21,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"Men","1415",1013,"SWD.powervolleys.1",18,"Marks ",5,4,2,-4,9,3,NA,21,3,38,10,12,1,1,3,25,1
"Men","1415",1014,"VSG.Coburg.Grub",1,"Poluga",6,9,6,6,9,1,1,1,NA,NA,NA,13,2,NA,5,38,3
"Men","1415",1014,"VSG.Coburg.Grub",2,"Stein",5,18,4,NA,22,3,1,NA,NA,NA,NA,39,6,9,17,44,NA
"Men","1415",1014,"VSG.Coburg.Grub",4,"Baxpöhler",6,6,4,3,19,2,2,NA,NA,NA,NA,6,NA,1,1,17,3
"Men","1415",1014,"VSG.Coburg.Grub",5,"Karanovic",5,12,8,-3,10,1,NA,18,9,33,17,28,3,2,11,39,1
"Men","1415",1014,"VSG.Coburg.Grub",7,"Welter",NA,NA,NA,-6,NA,NA,NA,30,6,60,23,NA,NA,NA,NA,NA,NA
"Men","1415",1014,"VSG.Coburg.Grub",8,"Kucera",NA,NA,NA,-1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1415",1014,"VSG.Coburg.Grub",9,"Nürnberger",NA,1,NA,-3,4,1,NA,10,3,40,20,2,NA,NA,1,50,NA
"Men","1415",1014,"VSG.Coburg.Grub",10,"Kellermann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1415",1014,"VSG.Coburg.Grub",12,"Speta",6,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1415",1014,"VSG.Coburg.Grub",13,"Karlitzek",6,15,7,2,9,5,NA,23,6,61,22,23,2,NA,14,61,1
"Men","1415",1014,"VSG.Coburg.Grub",18,"Kocian",6,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"Men","1415",1015,"SVG.Lüneburg.1",1,"Mattson",NA,NA,NA,NA,NA,NA,NA,12,NA,75,33,NA,NA,NA,NA,NA,NA
"Men","1415",1015,"SVG.Lüneburg.1",2,"Brüggemann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1415",1015,"SVG.Lüneburg.1",3,"Kevorken ",6,5,1,2,18,2,NA,NA,NA,NA,NA,13,1,NA,5,38,NA
"Men","1415",1015,"SVG.Lüneburg.1",4,"Laane ",5,23,8,5,19,5,2,41,4,51,22,40,5,4,19,48,2
"Men","1415",1015,"SVG.Lüneburg.1",5,"Bahlburg ",5,11,3,6,19,1,1,36,NA,61,25,26,3,1,10,38,NA
"Men","1415",1015,"SVG.Lüneburg.1",6,"Dolfo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1415",1015,"SVG.Lüneburg.1",7,"Pörner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1415",1015,"SVG.Lüneburg.1",9,"Steinke ",6,31,10,17,12,7,2,NA,NA,NA,NA,50,5,2,28,56,1
"Men","1415",1015,"SVG.Lüneburg.1",11,"Sievers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1415",1015,"SVG.Lüneburg.1",13,"Köhler",NA,1,NA,NA,1,NA,NA,3,NA,33,33,3,NA,1,1,33,NA
"Men","1415",1015,"SVG.Lüneburg.1",14,"Schlien ",6,7,2,4,17,2,NA,NA,NA,NA,NA,13,NA,1,5,38,2
"Men","1415",1015,"SVG.Lüneburg.1",16,"Mora Sabate ",6,3,3,NA,19,2,2,NA,NA,NA,NA,2,NA,1,NA,NA,1
"Men","1415",1015,"SVG.Lüneburg.1",18,"Kruse",NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1415",1016,"BERLIN.RECYCLING",1,"Touzinsky",5,4,2,-3,5,1,NA,15,2,47,33,16,1,3,4,25,NA
"Men","1415",1016,"BERLIN.RECYCLING",2,"Shoji",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1415",1016,"BERLIN.RECYCLING",3,"Kromm",5,14,6,-4,21,6,2,28,5,36,11,31,4,3,10,32,2
"Men","1415",1016,"BERLIN.RECYCLING",4,"Spirovski",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1415",1016,"BERLIN.RECYCLING",6,"Fischer",6,4,2,4,7,NA,NA,NA,NA,NA,NA,5,NA,NA,3,60,1
"Men","1415",1016,"BERLIN.RECYCLING",7,"Shoji",7,1,NA,NA,5,1,NA,NA,NA,NA,NA,1,NA,NA,1,100,NA
"Men","1415",1016,"BERLIN.RECYCLING",10,"Kühner",6,6,2,2,9,4,1,NA,NA,NA,NA,5,NA,NA,3,60,2
"Men","1415",1016,"BERLIN.RECYCLING",11,"Krystof",NA,NA,NA,NA,NA,NA,NA,21,NA,76,33,NA,NA,NA,NA,NA,NA
"Men","1415",1016,"BERLIN.RECYCLING",12,"Carroll",6,29,11,21,20,4,4,1,NA,NA,NA,49,2,2,25,51,NA
"Men","1415",1016,"BERLIN.RECYCLING",14,"Kmet",6,7,2,5,14,1,1,NA,NA,NA,NA,7,1,NA,4,57,2
"Men","1415",1016,"BERLIN.RECYCLING",16,"Dünnes",NA,NA,NA,-1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1415",1016,"BERLIN.RECYCLING",17,"Bontje",6,8,3,6,17,1,1,1,NA,100,NA,10,1,NA,7,70,NA
"Men","1415",1016,"BERLIN.RECYCLING",18,"De Marchi",5,5,4,-1,7,3,1,15,NA,53,7,10,1,2,2,20,2
"Men","1415",1017,"CLOUD.HEAT.V.",2,"Went",NA,NA,NA,NA,NA,NA,NA,16,NA,44,19,NA,NA,NA,NA,NA,NA
"Men","1415",1017,"CLOUD.HEAT.V.",4,"Kroß",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1415",1017,"CLOUD.HEAT.V.",6,"Szlubowski",6,15,8,5,11,4,NA,NA,NA,NA,NA,29,2,4,13,45,2
"Men","1415",1017,"CLOUD.HEAT.V.",7,"Walter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1415",1017,"CLOUD.HEAT.V.",9,"Rost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1415",1017,"CLOUD.HEAT.V.",10,"Vrban",6,6,1,2,11,3,NA,2,NA,50,NA,10,NA,1,6,60,NA
"Men","1415",1017,"CLOUD.HEAT.V.",11,"Wasilewski",6,7,2,7,14,NA,1,NA,NA,NA,NA,4,NA,NA,3,75,3
"Men","1415",1017,"CLOUD.HEAT.V.",12,"Heymann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1415",1017,"CLOUD.HEAT.V.",13,"Hecht",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1415",1017,"CLOUD.HEAT.V.",14,"Veselinovic",5,8,2,1,11,3,1,20,1,40,25,16,NA,3,7,44,NA
