"league_gender","season_id","match_id","team_name","shirt_number","player_name","vote","pt_tot","pt_bp","pt_profloss","serv_tot","serv_err","serv_pt","rec_tot","rec_err","rec_pos","rec_per","att_tot","att_err","att_blo","att_pt","att_per","blo_pt"
"Women","1314",2015,"Allianz.MTV.S..1",4,"van Daelen Deborah ",5,17,7,4,19,2,1,23,1,61,52,44,8,2,15,34,1
"Women","1314",2015,"Allianz.MTV.S..1",5,"Pavan Rebecca ",6,18,7,11,21,3,2,NA,NA,NA,NA,18,1,2,11,61,5
"Women","1314",2015,"Allianz.MTV.S..1",6,"Gschwendtner Lena",NA,NA,NA,NA,NA,NA,NA,2,NA,50,50,NA,NA,NA,NA,NA,NA
"Women","1314",2015,"Allianz.MTV.S..1",7,"Stalzer Lindsay ",5,12,4,4,14,1,1,NA,NA,NA,NA,29,3,2,11,38,NA
"Women","1314",2015,"Allianz.MTV.S..1",9,"Bremer Franziska ",NA,3,2,-1,6,1,1,NA,NA,NA,NA,4,2,1,1,25,1
"Women","1314",2015,"Allianz.MTV.S..1",11,"Truchetet Lauriane ",5,NA,NA,-2,9,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA
"Women","1314",2015,"Allianz.MTV.S..1",13,"Zautys Tatjana",NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,100,1
"Women","1314",2015,"Allianz.MTV.S..1",16,"Jovy-Heuser Alessandra",6,5,4,2,11,1,1,1,1,NA,NA,3,1,NA,1,33,3
"Women","1314",2015,"Allianz.MTV.S..1",17,"Engelhardt Svenja ",6,12,4,5,9,1,NA,30,1,57,47,22,2,2,10,45,2
"Women","1314",2015,"Allianz.MTV.S..1",18,"Lourenco Delogú Evelyn",NA,NA,NA,-1,NA,NA,NA,18,NA,67,44,NA,NA,NA,NA,NA,NA
"Women","1314",2016,"Köpenicker.SC.B.",1,"Besa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1314",2016,"Köpenicker.SC.B.",3,"Radzuweit",5,9,6,4,10,1,1,18,NA,61,28,15,2,2,6,40,2
"Women","1314",2016,"Köpenicker.SC.B.",4,"Grohmann",5,11,6,3,14,2,1,10,1,50,20,26,1,3,9,35,1
"Women","1314",2016,"Köpenicker.SC.B.",5,"Peham",5,1,1,-5,16,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1314",2016,"Köpenicker.SC.B.",7,"Göpner",NA,NA,NA,NA,NA,NA,NA,14,NA,57,43,NA,NA,NA,NA,NA,NA
"Women","1314",2016,"Köpenicker.SC.B.",8,"Knauf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1314",2016,"Köpenicker.SC.B.",9,"Hero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1314",2016,"Köpenicker.SC.B.",10,"Shannon",6,8,5,2,10,1,1,NA,NA,NA,NA,13,3,1,5,38,2
"Women","1314",2016,"Köpenicker.SC.B.",11,"Büttner",NA,1,1,1,2,NA,1,2,NA,50,NA,NA,NA,NA,NA,NA,NA
"Women","1314",2016,"Köpenicker.SC.B.",12,"Aas",6,11,8,4,10,3,1,NA,NA,NA,NA,13,1,1,7,54,3
"Women","1314",2016,"Köpenicker.SC.B.",17,"Riedel",6,14,8,6,11,3,1,5,1,60,20,17,3,1,9,53,4
"Women","1314",2017,"VC.Wiesbaden.1",3,"Shoji",NA,1,NA,NA,2,1,NA,NA,NA,NA,NA,3,NA,NA,1,33,NA
"Women","1314",2017,"VC.Wiesbaden.1",4,"Großer ",5,6,1,-4,10,3,NA,26,4,35,19,20,NA,1,6,30,NA
"Women","1314",2017,"VC.Wiesbaden.1",5,"Viestová ",6,4,2,-4,11,1,1,NA,NA,NA,NA,4,NA,NA,1,25,2
"Women","1314",2017,"VC.Wiesbaden.1",6,"Schäperklaus ",5,9,4,4,15,1,3,1,NA,NA,NA,16,2,NA,6,38,NA
"Women","1314",2017,"VC.Wiesbaden.1",7,"Skorupka",NA,NA,NA,-2,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"Women","1314",2017,"VC.Wiesbaden.1",8,"Osterloh ",5,3,NA,-1,6,1,NA,NA,NA,NA,NA,8,NA,1,3,38,NA
"Women","1314",2017,"VC.Wiesbaden.1",9,"Boscoscuro",NA,NA,NA,-4,NA,NA,NA,11,1,64,18,NA,NA,NA,NA,NA,NA
"Women","1314",2017,"VC.Wiesbaden.1",10,"Alanko",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1314",2017,"VC.Wiesbaden.1",11,"Muijlwijk ",5,4,1,-3,5,NA,1,1,NA,NA,NA,16,3,2,3,19,NA
"Women","1314",2017,"VC.Wiesbaden.1",12,"Ivanovic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1314",2017,"VC.Wiesbaden.1",13,"Mapeli Burchardt ",5,13,6,4,14,NA,3,27,3,48,33,28,NA,4,10,36,NA
"Women","1314",2018,"VolleyStars.T..1",2,"Hindriksen Mareike ",NA,5,2,5,23,NA,NA,NA,NA,NA,NA,6,NA,NA,4,67,1
"Women","1314",2018,"VolleyStars.T..1",3,"Lißon Karen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1314",2018,"VolleyStars.T..1",5,"Rowland Bianca ",NA,8,3,8,10,NA,NA,NA,NA,NA,NA,9,NA,NA,5,56,3
"Women","1314",2018,"VolleyStars.T..1",6,"Merková Vendula ",NA,27,9,15,17,4,2,NA,NA,NA,NA,60,5,3,23,38,2
"Women","1314",2018,"VolleyStars.T..1",8,"Field Marisa Daralene",NA,9,4,4,11,2,1,NA,NA,NA,NA,11,2,1,5,45,3
"Women","1314",2018,"VolleyStars.T..1",10,"Nemcova Nikola",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
"Women","1314",2018,"VolleyStars.T..1",11,"Steger Claudia ",NA,9,4,NA,11,2,NA,39,4,54,33,16,1,2,7,44,2
"Women","1314",2018,"VolleyStars.T..1",14,"Cukseeva Natalia ",NA,10,4,-5,20,2,1,37,4,43,24,33,6,3,7,21,2
