"league_gender","season_id","match_id","team_name","shirt_number","player_name","vote","pt_tot","pt_bp","pt_profloss","serv_tot","serv_err","serv_pt","rec_tot","rec_err","rec_pos","rec_per","att_tot","att_err","att_blo","att_pt","att_per","blo_pt"
"Men","1718",1003,"Bergische.Volleys.1",9,"van Werkhoven Mart ",NA,3,NA,3,3,NA,NA,NA,NA,NA,NA,3,NA,NA,3,100,NA
"Men","1718",1003,"Bergische.Volleys.1",10,"Hummes Specht  Iurgen ",6,8,1,-2,8,3,NA,21,5,33,19,11,NA,2,8,73,NA
"Men","1718",1003,"Bergische.Volleys.1",13,"Bene Robert",NA,NA,NA,-1,NA,NA,NA,15,1,47,20,NA,NA,NA,NA,NA,NA
"Men","1718",1004,"Volleyball.Bisons.B..1",1,"Kruzhkov Iurii ",5,7,2,2,6,2,NA,NA,NA,NA,NA,21,2,1,7,33,NA
"Men","1718",1004,"Volleyball.Bisons.B..1",2,"Stöhr Tim",6,3,NA,1,3,NA,NA,10,1,40,10,6,NA,1,2,33,1
"Men","1718",1004,"Volleyball.Bisons.B..1",3,"Dmytriiev Olexandr ",5,NA,NA,-1,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1718",1004,"Volleyball.Bisons.B..1",4,"Goralik Yannick",NA,1,1,1,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1718",1004,"Volleyball.Bisons.B..1",5,"Ruiz Tomas",NA,NA,NA,-2,NA,NA,NA,14,2,21,NA,NA,NA,NA,NA,NA,NA
"Men","1718",1004,"Volleyball.Bisons.B..1",7,"Mayaula Nzeza ",6,2,1,NA,4,1,NA,1,NA,100,NA,2,1,NA,NA,NA,2
"Men","1718",1004,"Volleyball.Bisons.B..1",8,"Yanagida Masahiro ",5,9,2,5,11,NA,2,14,1,29,7,20,1,2,7,35,NA
"Men","1718",1004,"Volleyball.Bisons.B..1",9,"Pettersson David ",NA,3,2,-2,10,3,1,NA,NA,NA,NA,4,2,NA,1,25,1
"Men","1718",1004,"Volleyball.Bisons.B..1",12,"Orthmann Felix",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1718",1004,"Volleyball.Bisons.B..1",13,"Schmidgall Mario",5,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1718",1004,"Volleyball.Bisons.B..1",14,"Qafarena Anton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1718",1004,"Volleyball.Bisons.B..1",16,"Meier Leon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1718",1004,"Volleyball.Bisons.B..1",17,"Balster Corbin ",5,4,1,-3,5,3,NA,16,2,31,19,8,NA,2,4,50,NA
"Men","1718",1005,"VfB.Friedrichshafen.1",1,"Boladz ",6,8,2,7,7,NA,NA,NA,NA,NA,NA,12,1,NA,8,67,NA
"Men","1718",1005,"VfB.Friedrichshafen.1",3,"Späth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1718",1005,"VfB.Friedrichshafen.1",4,"Takvam ",6,10,5,6,12,NA,3,9,2,22,11,10,1,1,4,40,3
"Men","1718",1005,"VfB.Friedrichshafen.1",5,"Sossenheimer ",6,17,10,9,13,2,2,14,1,50,NA,23,1,4,13,57,2
"Men","1718",1005,"VfB.Friedrichshafen.1",7,"Protopsaltis",NA,4,4,4,NA,NA,NA,2,NA,50,50,6,NA,NA,4,67,NA
"Men","1718",1005,"VfB.Friedrichshafen.1",8,"Atanasov",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1718",1005,"VfB.Friedrichshafen.1",9,"Collin ",6,4,2,3,15,1,NA,1,NA,NA,NA,5,NA,NA,2,40,2
"Men","1718",1005,"VfB.Friedrichshafen.1",10,"Tischer",6,NA,NA,-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1718",1005,"VfB.Friedrichshafen.1",11,"Malescha",6,6,4,2,5,2,NA,NA,NA,NA,NA,9,NA,2,4,44,2
"Men","1718",1005,"VfB.Friedrichshafen.1",12,"Günthör",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1718",1005,"VfB.Friedrichshafen.1",13,"Steuerwald",NA,NA,NA,-1,NA,NA,NA,16,1,62,12,NA,NA,NA,NA,NA,NA
"Men","1718",1005,"VfB.Friedrichshafen.1",16,"Kevorken ",6,6,5,1,15,4,2,1,NA,NA,NA,4,NA,1,2,50,2
"Men","1718",1005,"VfB.Friedrichshafen.1",17,"Kocian ",6,1,NA,-1,5,2,NA,NA,NA,NA,NA,1,NA,NA,1,100,NA
"Men","1718",1006,"HYPO.TIROL.A.",1,"Beer Marek",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Men","1718",1006,"HYPO.TIROL.A.",2,"Provenzano Joao De",NA,NA,NA,NA,NA,NA,NA,11,NA,73,55,NA,NA,NA,NA,NA,NA
"Men","1718",1006,"HYPO.TIROL.A.",3,"Mlynarcik Peter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1718",1006,"HYPO.TIROL.A.",6,"Gelinski Danilo",6,4,4,2,16,2,2,NA,NA,NA,NA,2,NA,NA,1,50,1
"Men","1718",1006,"HYPO.TIROL.A.",7,"Grobelny Igor Oskar",6,17,7,10,18,3,4,19,1,53,16,24,1,2,10,42,3
"Men","1718",1006,"HYPO.TIROL.A.",8,"Pietruczuk Bartosz",NA,NA,NA,NA,1,NA,NA,1,NA,100,NA,NA,NA,NA,NA,NA,NA
"Men","1718",1006,"HYPO.TIROL.A.",9,"Topalov Georgi V.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1718",1006,"HYPO.TIROL.A.",10,"Verhoeff Rudy Pieter",6,18,5,14,17,NA,1,NA,NA,NA,NA,31,4,NA,16,52,1
"Men","1718",1006,"HYPO.TIROL.A.",11,"Frances Pedro",7,12,6,12,15,NA,1,1,NA,NA,NA,10,NA,NA,9,90,2
"Men","1718",1006,"HYPO.TIROL.A.",13,"Chrtiansky Stefan",5,10,8,4,9,4,NA,27,NA,48,4,21,1,1,6,29,4
"Men","1718",1006,"HYPO.TIROL.A.",14,"Duarte Souza Da Silva",5,4,NA,3,19,NA,NA,1,NA,100,100,11,1,NA,4,36,NA
"Men","1718",1006,"HYPO.TIROL.A.",15,"Kronthaler Niklas",NA,NA,NA,-1,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1718",1007,"United.Volleys.R..1",4,"Steuerwald Patrick ",7,2,1,-1,17,3,1,NA,NA,NA,NA,1,NA,NA,1,100,NA
"Men","1718",1007,"United.Volleys.R..1",5,"Bauer Lukas ",6,6,3,4,10,1,NA,NA,NA,NA,NA,8,NA,1,6,75,NA
"Men","1718",1007,"United.Volleys.R..1",6,"Aciobanitei Robert A. ",5,9,2,4,8,3,NA,23,2,35,13,21,NA,NA,9,43,NA
"Men","1718",1007,"United.Volleys.R..1",7,"Hopt Jannis",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1718",1007,"United.Volleys.R..1",8,"Karlitzek Lorenz",NA,NA,NA,-2,1,1,NA,3,1,33,33,NA,NA,NA,NA,NA,NA
"Men","1718",1007,"United.Volleys.R..1",9,"Escher Georg ",6,9,4,5,11,4,1,NA,NA,NA,NA,10,NA,NA,6,60,2
"Men","1718",1007,"United.Volleys.R..1",10,"Zenger Julian",NA,NA,NA,-1,NA,NA,NA,13,1,85,46,NA,NA,NA,NA,NA,NA
"Men","1718",1007,"United.Volleys.R..1",11,"Krick Tobias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1718",1007,"United.Volleys.R..1",12,"Otake Issei ",6,11,3,7,9,2,NA,1,1,NA,NA,18,NA,1,10,56,1
"Men","1718",1007,"United.Volleys.R..1",13,"Karlitzek Moritz ",6,17,8,12,13,2,1,12,1,58,8,20,NA,2,15,75,1
"Men","1718",1007,"United.Volleys.R..1",16,"Schwarz Sebastian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1718",1007,"United.Volleys.R..1",18,"Williams Lincoln A.",NA,2,1,2,2,NA,1,NA,NA,NA,NA,3,NA,NA,1,33,NA
"Men","1718",1008,"SVG.Lüneburg",1,"Koslowsky Tyler",NA,NA,NA,-2,NA,NA,NA,7,2,57,57,NA,NA,NA,NA,NA,NA
"Men","1718",1008,"SVG.Lüneburg",2,"van Solkema Gijs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1718",1008,"SVG.Lüneburg",4,"Baxpöhler Noah",7,10,6,9,8,1,1,NA,NA,NA,NA,6,NA,NA,6,100,3
"Men","1718",1008,"SVG.Lüneburg",5,"Kessel Cody",6,8,2,6,12,NA,NA,26,2,50,35,11,NA,NA,7,64,1
"Men","1718",1008,"SVG.Lüneburg",7,"Pörner Jannik",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1718",1008,"SVG.Lüneburg",8,"Kocian Adam",7,2,2,NA,17,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1718",1008,"SVG.Lüneburg",10,"Pompe Matthias",6,14,3,12,11,1,1,6,1,67,50,16,NA,NA,12,75,1
"Men","1718",1008,"SVG.Lüneburg",11,"Szeto Raymond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1718",1008,"SVG.Lüneburg",12,"Krage Florian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1718",1008,"SVG.Lüneburg",14,"Schlien Michel",7,5,1,4,13,1,NA,1,NA,100,100,4,NA,NA,4,100,1
"Men","1718",1008,"SVG.Lüneburg",15,"Sclater Ryan",6,13,5,8,12,2,4,1,NA,NA,NA,20,3,NA,8,40,1
"Men","1718",1008,"SVG.Lüneburg",18,"Ching Roy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1718",1009,"BERLIN.RECYCLING",1,"V. Okolic Aleksandar",6,14,7,11,21,2,1,NA,NA,NA,NA,17,NA,1,10,59,3
"Men","1718",1009,"BERLIN.RECYCLING",2,"Marshall Steven",5,11,2,1,12,3,NA,42,2,60,36,24,4,1,10,42,1
"Men","1718",1009,"BERLIN.RECYCLING",3,"Kromm Robert",6,13,6,4,11,4,1,11,3,27,18,24,NA,2,10,42,2
"Men","1718",1009,"BERLIN.RECYCLING",4,"Perry Luke",NA,NA,NA,-1,NA,NA,NA,11,1,55,27,NA,NA,NA,NA,NA,NA
"Men","1718",1009,"BERLIN.RECYCLING",7,"Klein Georg",NA,1,NA,-2,15,2,NA,NA,NA,NA,NA,8,NA,1,1,12,NA
"Men","1718",1009,"BERLIN.RECYCLING",8,"Vigrass Graham",NA,3,1,2,2,1,NA,NA,NA,NA,NA,2,NA,NA,2,100,1
"Men","1718",1009,"BERLIN.RECYCLING",9,"van Haarlem Daan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1718",1009,"BERLIN.RECYCLING",10,"Kühner Sebastian",6,6,4,3,19,3,NA,NA,NA,NA,NA,4,NA,NA,2,50,4
"Men","1718",1009,"BERLIN.RECYCLING",11,"White Adam",NA,2,NA,2,2,NA,NA,8,NA,50,25,1,NA,NA,1,100,1
"Men","1718",1009,"BERLIN.RECYCLING",12,"Carroll Paul",6,16,7,7,17,4,NA,NA,NA,NA,NA,36,4,1,14,39,2
"Men","1718",1009,"BERLIN.RECYCLING",15,"Russell Kyle",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,100,NA
"Men","1718",1009,"BERLIN.RECYCLING",17,"Bogachev Egor",NA,1,1,1,2,NA,NA,1,NA,100,100,1,NA,NA,1,100,NA
"Men","1718",1010,"Netzhoppers.S.",1,"Herr Luke Thomas A.",6,2,NA,1,12,1,NA,NA,NA,NA,NA,1,NA,NA,1,100,1
"Men","1718",1010,"Netzhoppers.S.",2,"Gavenda Filip",6,15,3,5,6,2,NA,NA,NA,NA,NA,30,4,4,13,43,2
"Men","1718",1010,"Netzhoppers.S.",3,"Schlag Timo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1718",1010,"Netzhoppers.S.",4,"Kaleck Sascha Uwe",NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1718",1010,"Netzhoppers.S.",5,"Ferch Iven Fietje",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1718",1010,"Netzhoppers.S.",7,"Hafemann Robin",5,3,NA,-1,9,4,NA,26,NA,42,23,6,NA,NA,2,33,1
"Men","1718",1010,"Netzhoppers.S.",8,"Andrae Björn",5,14,1,3,12,1,NA,6,1,50,50,24,4,5,14,58,NA
"Men","1718",1010,"Netzhoppers.S.",9,"Krabel Jan-Philipp",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1718",1010,"Netzhoppers.S.",10,"Ratajczak Kamil",NA,1,NA,NA,NA,NA,NA,12,1,58,33,NA,NA,NA,NA,NA,1
"Men","1718",1010,"Netzhoppers.S.",11,"Timmermann Theo",5,7,4,-1,9,3,NA,36,1,53,33,15,2,2,5,33,2
"Men","1718",1010,"Netzhoppers.S.",12,"Heinecke Daniel",6,7,4,2,17,4,1,1,NA,NA,NA,9,NA,1,4,44,2
"Men","1718",1010,"Netzhoppers.S.",14,"Sprung Paul",6,10,4,5,11,4,1,NA,NA,NA,NA,11,NA,1,7,64,2
"Men","1718",1010,"Netzhoppers.S.",15,"Gust Levin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1718",1010,"Netzhoppers.S.",16,"Poluga",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,100,NA
"Men","1718",1011,"TV.Rottenburg.1",1,"Mehlberg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"Men","1718",1011,"TV.Rottenburg.1",3,"Jankowski",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1718",1011,"TV.Rottenburg.1",4,"Cipollone ",6,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Men","1718",1011,"TV.Rottenburg.1",6,"Nagel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1718",1011,"TV.Rottenburg.1",7,"Mönnich ",5,1,NA,-1,3,1,NA,NA,NA,NA,NA,9,1,NA,1,11,NA
"Men","1718",1011,"TV.Rottenburg.1",8,"Henning ",5,2,1,-1,8,2,NA,NA,NA,NA,NA,6,1,NA,1,17,1
"Men","1718",1011,"TV.Rottenburg.1",9,"Wilmsen ",6,3,1,1,7,NA,NA,NA,NA,NA,NA,7,NA,2,1,14,2
"Men","1718",1011,"TV.Rottenburg.1",10,"Németh",NA,3,NA,2,2,NA,NA,NA,NA,NA,NA,8,1,NA,3,38,NA
"Men","1718",1011,"TV.Rottenburg.1",11,"Lima Martins ",6,11,1,7,6,1,NA,10,NA,80,50,24,1,2,11,46,NA
"Men","1718",1011,"TV.Rottenburg.1",12,"Trenkler",5,2,1,-1,2,1,NA,13,NA,69,38,7,NA,2,2,29,NA
"Men","1718",1011,"TV.Rottenburg.1",14,"Schief",NA,NA,NA,-1,1,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA
"Men","1718",1011,"TV.Rottenburg.1",16,"Elsäßer",NA,NA,NA,-2,NA,NA,NA,24,2,46,33,NA,NA,NA,NA,NA,NA
"Men","1718",1011,"TV.Rottenburg.1",18,"Grozer ",5,6,1,-2,7,4,NA,13,1,31,8,11,2,1,6,55,NA
"Men","1718",1012,"SWD.powervolleys.D..1",1,"Bann Blair",NA,NA,NA,-2,NA,NA,NA,17,2,65,24,NA,NA,NA,NA,NA,NA
"Men","1718",1012,"SWD.powervolleys.D..1",2,"Firkal Július",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1718",1012,"SWD.powervolleys.D..1",3,"Broshog Tim ",6,6,4,3,13,2,NA,1,NA,NA,NA,7,1,NA,2,29,4
"Men","1718",1012,"SWD.powervolleys.D..1",4,"Buivids Edvarts",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,1,20,NA
"Men","1718",1012,"SWD.powervolleys.D..1",5,"D'Hulst Stijn ",6,3,3,1,21,1,2,NA,NA,NA,NA,2,1,NA,NA,NA,1
"Men","1718",1012,"SWD.powervolleys.D..1",6,"Allik Karli",NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1718",1012,"SWD.powervolleys.D..1",7,"Sauss Romans ",6,20,9,15,15,2,3,18,1,61,11,37,1,1,17,46,NA
"Men","1718",1012,"SWD.powervolleys.D..1",8,"Prolingheuer Marvin ",6,20,4,13,12,2,1,NA,NA,NA,NA,33,3,2,18,55,1
"Men","1718",1012,"SWD.powervolleys.D..1",9,"Westphal Dirk ",5,6,3,NA,9,NA,NA,25,2,48,20,23,2,2,5,22,1
"Men","1718",1012,"SWD.powervolleys.D..1",11,"Andrei Michael ",NA,5,3,3,20,2,1,NA,NA,NA,NA,6,NA,NA,3,50,1
"Men","1718",1012,"SWD.powervolleys.D..1",12,"Braas Gilles",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1718",1012,"SWD.powervolleys.D..1",14,"Zachrich Jaromir",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1718",1013,"Bergische.Volleys",1,"Benz Andrew",6,10,3,9,7,NA,NA,1,NA,NA,NA,14,1,NA,9,64,1
"Men","1718",1013,"Bergische.Volleys",2,"Borgeaud Nicolas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1718",1013,"Bergische.Volleys",3,"Gies Oliver",NA,NA,NA,-2,NA,NA,NA,2,1,50,50,2,NA,1,NA,NA,NA
"Men","1718",1013,"Bergische.Volleys",4,"Boehm Samuel",5,7,1,-2,8,1,1,NA,NA,NA,NA,27,4,4,6,22,NA
"Men","1718",1013,"Bergische.Volleys",5,"Lipscombe Gerrard",5,13,3,4,8,1,2,13,2,54,31,25,6,NA,11,44,NA
"Men","1718",1013,"Bergische.Volleys",6,"Tille Johannes",6,NA,NA,-1,6,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"Men","1718",1013,"Bergische.Volleys",7,"Zoodsma Rutger",NA,4,2,1,7,2,1,NA,NA,NA,NA,5,NA,1,3,60,NA
"Men","1718",1013,"Bergische.Volleys",9,"van Werkhoven Mart",NA,NA,NA,-1,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA
"Men","1718",1013,"Bergische.Volleys",10,"Hummes Specht  Iurgen",5,7,3,1,7,3,NA,33,NA,45,21,13,1,2,7,54,NA
"Men","1718",1013,"Bergische.Volleys",13,"Bene Robert",NA,NA,NA,-1,NA,NA,NA,19,1,58,21,NA,NA,NA,NA,NA,NA
"Men","1718",1014,"Volleyball.Bisons.B..1",1,"Kruzhkov Iurii ",5,8,3,1,10,3,1,NA,NA,NA,NA,21,2,2,7,33,NA
"Men","1718",1014,"Volleyball.Bisons.B..1",2,"Stöhr Tim",NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1718",1014,"Volleyball.Bisons.B..1",3,"Dmytriiev Olexandr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1718",1014,"Volleyball.Bisons.B..1",4,"Goralik Yannick ",NA,2,NA,1,14,NA,NA,NA,NA,NA,NA,5,1,NA,1,20,1
"Men","1718",1014,"Volleyball.Bisons.B..1",5,"Ruiz Tomas",NA,NA,NA,NA,NA,NA,NA,15,NA,73,33,NA,NA,NA,NA,NA,NA
"Men","1718",1014,"Volleyball.Bisons.B..1",7,"Mayaula Nzeza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1718",1014,"Volleyball.Bisons.B..1",8,"Yanagida Masahiro ",6,20,5,13,17,3,2,18,1,56,17,24,1,2,17,71,1
"Men","1718",1014,"Volleyball.Bisons.B..1",9,"Pettersson David ",6,6,2,4,10,1,NA,NA,NA,NA,NA,11,1,NA,5,45,1
"Men","1718",1014,"Volleyball.Bisons.B..1",12,"Orthmann Felix",NA,1,1,NA,1,NA,NA,1,NA,100,NA,1,NA,1,NA,NA,1
"Men","1718",1014,"Volleyball.Bisons.B..1",13,"Schmidgall Mario ",6,2,2,1,11,1,NA,NA,NA,NA,NA,1,NA,NA,1,100,1
"Men","1718",1014,"Volleyball.Bisons.B..1",14,"Qafarena Anton",NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA
"Men","1718",1014,"Volleyball.Bisons.B..1",17,"Balster Corbin ",5,10,7,5,12,1,2,15,1,53,27,11,NA,3,4,36,4
"Men","1718",1015,"TSV.Herrsching.1",2,"Zemlik Slawomir ",NA,3,NA,1,2,NA,NA,2,1,NA,NA,6,1,NA,3,50,NA
"Men","1718",1015,"TSV.Herrsching.1",4,"Peter Tim",5,5,NA,NA,14,3,NA,7,1,14,NA,11,1,NA,5,45,NA
"Men","1718",1015,"TSV.Herrsching.1",5,"Krüger Martin",NA,NA,NA,-2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
